2025-03-30 20:26:40,078 SSD INFO: Using 1 GPUs
2025-03-30 20:26:40,078 SSD INFO: Namespace(config_file='configs/vgg_ssd300_pipes.yaml', local_rank=0, log_step=10, save_step=2500, eval_step=2500, use_tensorboard=True, skip_test=False, opts=[], distributed=False, num_gpus=1)
2025-03-30 20:26:40,078 SSD INFO: Loaded configuration file configs/vgg_ssd300_pipes.yaml
2025-03-30 20:26:40,078 SSD INFO: 
MODEL:
  NUM_CLASSES: 2  # 2 klasy: tło + rury

DATASETS:
  TRAIN: ("train",)  # Nazwa Twojego zbioru treningowego
  TEST: ("val",)     # Nazwa Twojego zbioru walidacyjnego

INPUT:
  IMAGE_SIZE: 300

SOLVER:
  BATCH_SIZE: 2  # Jeśli masz dużo pamięci GPU, zwiększ do 2 lub 4
  MAX_ITER: 6800  # 100 epok dla 68 obrazów
  LR: 0.0001
  LR_STEPS: [4000, 6000]  # Dostosuj kroki LR do nowego MAX_ITER (np. 60% i 90%)
  WARMUP_ITERS: 100

OUTPUT_DIR: "outputs/pipes"  # Gdzie zapisywać wyniki
2025-03-30 20:26:40,089 SSD INFO: Running with config:
DATASETS:
  TEST: ('val',)
  TRAIN: ('train',)
DATA_LOADER:
  NUM_WORKERS: 8
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 2
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/pipes
SOLVER:
  BATCH_SIZE: 2
  GAMMA: 0.1
  LR: 0.0001
  LR_STEPS: [4000, 6000]
  MAX_ITER: 6800
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 100
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 10
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2025-03-30 20:26:40,354 SSD.trainer INFO: No checkpoint found.
2025-03-30 20:26:40,363 SSD.trainer INFO: Start training ...
2025-03-30 20:26:48,973 SSD.trainer INFO: iter: 000010, lr: 0.00004, total_loss: 17.749 (17.749), reg_loss: 7.349 (7.349), cls_loss: 10.400 (10.400), time: 0.851 (0.851), eta: 1:36:17
2025-03-30 20:29:32,424 SSD.trainer INFO: iter: 001000, lr: 0.00010, total_loss: 5.130 (8.806), reg_loss: 2.349 (4.461), cls_loss: 2.781 (4.345), time: 0.166 (0.172), eta: 0:16:37
2025-03-30 20:29:34,090 SSD.trainer INFO: iter: 001010, lr: 0.00010, total_loss: 6.874 (8.787), reg_loss: 3.859 (4.455), cls_loss: 3.015 (4.331), time: 0.167 (0.172), eta: 0:16:35
2025-03-30 20:29:35,740 SSD.trainer INFO: iter: 001020, lr: 0.00010, total_loss: 5.289 (8.753), reg_loss: 2.434 (4.436), cls_loss: 2.855 (4.317), time: 0.165 (0.172), eta: 0:16:33
2025-03-30 20:29:37,390 SSD.trainer INFO: iter: 001030, lr: 0.00010, total_loss: 5.826 (8.724), reg_loss: 2.939 (4.421), cls_loss: 2.887 (4.303), time: 0.165 (0.172), eta: 0:16:31
2025-03-30 20:29:39,074 SSD.trainer INFO: iter: 001040, lr: 0.00010, total_loss: 5.865 (8.697), reg_loss: 2.960 (4.407), cls_loss: 2.905 (4.290), time: 0.168 (0.172), eta: 0:16:29
2025-03-30 20:29:40,777 SSD.trainer INFO: iter: 001050, lr: 0.00010, total_loss: 7.184 (8.682), reg_loss: 4.104 (4.404), cls_loss: 3.079 (4.278), time: 0.170 (0.172), eta: 0:16:27
2025-03-30 20:29:42,467 SSD.trainer INFO: iter: 001060, lr: 0.00010, total_loss: 5.224 (8.650), reg_loss: 2.402 (4.385), cls_loss: 2.822 (4.264), time: 0.169 (0.172), eta: 0:16:25
2025-03-30 20:29:44,139 SSD.trainer INFO: iter: 001070, lr: 0.00010, total_loss: 5.643 (8.622), reg_loss: 2.794 (4.370), cls_loss: 2.849 (4.251), time: 0.167 (0.172), eta: 0:16:23
2025-03-30 20:29:45,780 SSD.trainer INFO: iter: 001080, lr: 0.00010, total_loss: 5.537 (8.593), reg_loss: 2.606 (4.354), cls_loss: 2.931 (4.239), time: 0.164 (0.172), eta: 0:16:21
2025-03-30 20:29:47,422 SSD.trainer INFO: iter: 001090, lr: 0.00010, total_loss: 5.906 (8.568), reg_loss: 3.114 (4.343), cls_loss: 2.792 (4.226), time: 0.164 (0.172), eta: 0:16:19
2025-03-30 20:29:49,097 SSD.trainer INFO: iter: 001100, lr: 0.00010, total_loss: 4.861 (8.535), reg_loss: 2.093 (4.322), cls_loss: 2.769 (4.212), time: 0.168 (0.171), eta: 0:16:17
2025-03-30 20:29:50,797 SSD.trainer INFO: iter: 001110, lr: 0.00010, total_loss: 6.531 (8.517), reg_loss: 3.637 (4.316), cls_loss: 2.894 (4.201), time: 0.170 (0.171), eta: 0:16:15
2025-03-30 20:29:52,453 SSD.trainer INFO: iter: 001120, lr: 0.00010, total_loss: 6.584 (8.499), reg_loss: 3.633 (4.310), cls_loss: 2.952 (4.189), time: 0.166 (0.171), eta: 0:16:13
2025-03-30 20:29:54,098 SSD.trainer INFO: iter: 001130, lr: 0.00010, total_loss: 5.677 (8.474), reg_loss: 2.761 (4.296), cls_loss: 2.916 (4.178), time: 0.165 (0.171), eta: 0:16:11
2025-03-30 20:29:55,765 SSD.trainer INFO: iter: 001140, lr: 0.00010, total_loss: 5.585 (8.449), reg_loss: 2.697 (4.282), cls_loss: 2.888 (4.167), time: 0.167 (0.171), eta: 0:16:09
2025-03-30 20:29:57,453 SSD.trainer INFO: iter: 001150, lr: 0.00010, total_loss: 5.569 (8.424), reg_loss: 2.693 (4.268), cls_loss: 2.876 (4.156), time: 0.169 (0.171), eta: 0:16:07
2025-03-30 20:29:59,111 SSD.trainer INFO: iter: 001160, lr: 0.00010, total_loss: 5.426 (8.398), reg_loss: 2.530 (4.253), cls_loss: 2.896 (4.145), time: 0.166 (0.171), eta: 0:16:05
2025-03-30 20:30:00,776 SSD.trainer INFO: iter: 001170, lr: 0.00010, total_loss: 6.956 (8.386), reg_loss: 4.052 (4.252), cls_loss: 2.904 (4.134), time: 0.167 (0.171), eta: 0:16:03
2025-03-30 20:30:02,450 SSD.trainer INFO: iter: 001180, lr: 0.00010, total_loss: 5.787 (8.364), reg_loss: 2.919 (4.240), cls_loss: 2.867 (4.123), time: 0.167 (0.171), eta: 0:16:01
2025-03-30 20:30:04,105 SSD.trainer INFO: iter: 001190, lr: 0.00010, total_loss: 6.521 (8.348), reg_loss: 3.554 (4.235), cls_loss: 2.967 (4.114), time: 0.165 (0.171), eta: 0:16:00
2025-03-30 20:30:05,781 SSD.trainer INFO: iter: 001200, lr: 0.00010, total_loss: 7.337 (8.340), reg_loss: 4.464 (4.237), cls_loss: 2.873 (4.103), time: 0.168 (0.171), eta: 0:15:58
2025-03-30 20:30:07,445 SSD.trainer INFO: iter: 001210, lr: 0.00010, total_loss: 4.832 (8.311), reg_loss: 2.125 (4.219), cls_loss: 2.707 (4.092), time: 0.166 (0.171), eta: 0:15:56
2025-03-30 20:30:09,109 SSD.trainer INFO: iter: 001220, lr: 0.00010, total_loss: 6.555 (8.296), reg_loss: 3.501 (4.213), cls_loss: 3.055 (4.083), time: 0.166 (0.171), eta: 0:15:54
2025-03-30 20:30:10,776 SSD.trainer INFO: iter: 001230, lr: 0.00010, total_loss: 5.363 (8.273), reg_loss: 2.591 (4.200), cls_loss: 2.773 (4.073), time: 0.167 (0.171), eta: 0:15:52
2025-03-30 20:30:12,429 SSD.trainer INFO: iter: 001240, lr: 0.00010, total_loss: 5.241 (8.248), reg_loss: 2.503 (4.186), cls_loss: 2.739 (4.062), time: 0.165 (0.171), eta: 0:15:50
2025-03-30 20:30:14,083 SSD.trainer INFO: iter: 001250, lr: 0.00010, total_loss: 6.408 (8.233), reg_loss: 3.533 (4.181), cls_loss: 2.874 (4.052), time: 0.165 (0.171), eta: 0:15:48
2025-03-30 20:30:15,736 SSD.trainer INFO: iter: 001260, lr: 0.00010, total_loss: 5.972 (8.216), reg_loss: 3.020 (4.172), cls_loss: 2.952 (4.044), time: 0.165 (0.171), eta: 0:15:46
2025-03-30 20:30:17,405 SSD.trainer INFO: iter: 001270, lr: 0.00010, total_loss: 4.720 (8.188), reg_loss: 1.954 (4.154), cls_loss: 2.766 (4.034), time: 0.167 (0.171), eta: 0:15:44
2025-03-30 20:30:19,070 SSD.trainer INFO: iter: 001280, lr: 0.00010, total_loss: 5.313 (8.166), reg_loss: 2.493 (4.141), cls_loss: 2.820 (4.024), time: 0.166 (0.171), eta: 0:15:42
2025-03-30 20:30:20,731 SSD.trainer INFO: iter: 001290, lr: 0.00010, total_loss: 6.199 (8.150), reg_loss: 3.296 (4.135), cls_loss: 2.903 (4.015), time: 0.166 (0.171), eta: 0:15:40
2025-03-30 20:30:22,397 SSD.trainer INFO: iter: 001300, lr: 0.00010, total_loss: 5.170 (8.127), reg_loss: 2.431 (4.122), cls_loss: 2.738 (4.006), time: 0.167 (0.171), eta: 0:15:38
2025-03-30 20:30:24,069 SSD.trainer INFO: iter: 001310, lr: 0.00010, total_loss: 5.866 (8.110), reg_loss: 3.232 (4.115), cls_loss: 2.634 (3.995), time: 0.167 (0.171), eta: 0:15:37
2025-03-30 20:30:25,717 SSD.trainer INFO: iter: 001320, lr: 0.00010, total_loss: 6.092 (8.095), reg_loss: 3.250 (4.108), cls_loss: 2.842 (3.986), time: 0.165 (0.171), eta: 0:15:35
2025-03-30 20:30:27,395 SSD.trainer INFO: iter: 001330, lr: 0.00010, total_loss: 5.033 (8.072), reg_loss: 2.334 (4.095), cls_loss: 2.699 (3.977), time: 0.168 (0.171), eta: 0:15:33
2025-03-30 20:30:29,065 SSD.trainer INFO: iter: 001340, lr: 0.00010, total_loss: 5.348 (8.051), reg_loss: 2.762 (4.085), cls_loss: 2.586 (3.966), time: 0.167 (0.171), eta: 0:15:31
2025-03-30 20:30:30,740 SSD.trainer INFO: iter: 001350, lr: 0.00010, total_loss: 5.846 (8.035), reg_loss: 3.126 (4.078), cls_loss: 2.720 (3.957), time: 0.167 (0.171), eta: 0:15:29
2025-03-30 20:30:32,401 SSD.trainer INFO: iter: 001360, lr: 0.00010, total_loss: 5.233 (8.015), reg_loss: 2.556 (4.067), cls_loss: 2.677 (3.948), time: 0.166 (0.171), eta: 0:15:27
2025-03-30 20:30:34,062 SSD.trainer INFO: iter: 001370, lr: 0.00010, total_loss: 5.493 (7.996), reg_loss: 2.754 (4.057), cls_loss: 2.739 (3.939), time: 0.166 (0.171), eta: 0:15:25
2025-03-30 20:30:35,719 SSD.trainer INFO: iter: 001380, lr: 0.00010, total_loss: 5.630 (7.979), reg_loss: 2.577 (4.047), cls_loss: 3.054 (3.932), time: 0.166 (0.170), eta: 0:15:23
2025-03-30 20:30:37,381 SSD.trainer INFO: iter: 001390, lr: 0.00010, total_loss: 6.396 (7.968), reg_loss: 3.725 (4.044), cls_loss: 2.671 (3.923), time: 0.166 (0.170), eta: 0:15:22
2025-03-30 20:30:39,049 SSD.trainer INFO: iter: 001400, lr: 0.00010, total_loss: 7.136 (7.962), reg_loss: 4.185 (4.045), cls_loss: 2.951 (3.916), time: 0.167 (0.170), eta: 0:15:20
2025-03-30 20:30:40,730 SSD.trainer INFO: iter: 001410, lr: 0.00010, total_loss: 5.512 (7.944), reg_loss: 2.661 (4.035), cls_loss: 2.852 (3.909), time: 0.168 (0.170), eta: 0:15:18
2025-03-30 20:30:42,404 SSD.trainer INFO: iter: 001420, lr: 0.00010, total_loss: 5.196 (7.925), reg_loss: 2.385 (4.024), cls_loss: 2.810 (3.901), time: 0.167 (0.170), eta: 0:15:16
2025-03-30 20:30:44,053 SSD.trainer INFO: iter: 001430, lr: 0.00010, total_loss: 5.325 (7.907), reg_loss: 2.627 (4.014), cls_loss: 2.698 (3.893), time: 0.165 (0.170), eta: 0:15:14
2025-03-30 20:30:45,718 SSD.trainer INFO: iter: 001440, lr: 0.00010, total_loss: 5.579 (7.891), reg_loss: 2.842 (4.006), cls_loss: 2.737 (3.885), time: 0.166 (0.170), eta: 0:15:12
2025-03-30 20:30:47,397 SSD.trainer INFO: iter: 001450, lr: 0.00010, total_loss: 4.649 (7.868), reg_loss: 2.107 (3.993), cls_loss: 2.542 (3.875), time: 0.168 (0.170), eta: 0:15:11
2025-03-30 20:30:49,072 SSD.trainer INFO: iter: 001460, lr: 0.00010, total_loss: 4.954 (7.848), reg_loss: 2.318 (3.981), cls_loss: 2.636 (3.867), time: 0.167 (0.170), eta: 0:15:09
2025-03-30 20:30:50,733 SSD.trainer INFO: iter: 001470, lr: 0.00010, total_loss: 5.612 (7.833), reg_loss: 2.927 (3.974), cls_loss: 2.686 (3.859), time: 0.166 (0.170), eta: 0:15:07
2025-03-30 20:30:52,405 SSD.trainer INFO: iter: 001480, lr: 0.00010, total_loss: 4.977 (7.814), reg_loss: 2.298 (3.963), cls_loss: 2.679 (3.851), time: 0.167 (0.170), eta: 0:15:05
2025-03-30 20:30:54,061 SSD.trainer INFO: iter: 001490, lr: 0.00010, total_loss: 4.629 (7.792), reg_loss: 2.089 (3.950), cls_loss: 2.540 (3.842), time: 0.166 (0.170), eta: 0:15:03
2025-03-30 20:30:55,725 SSD.trainer INFO: iter: 001500, lr: 0.00010, total_loss: 6.563 (7.784), reg_loss: 3.731 (3.949), cls_loss: 2.831 (3.835), time: 0.166 (0.170), eta: 0:15:01
2025-03-30 20:30:57,398 SSD.trainer INFO: iter: 001510, lr: 0.00010, total_loss: 6.241 (7.774), reg_loss: 3.532 (3.946), cls_loss: 2.710 (3.828), time: 0.167 (0.170), eta: 0:15:00
2025-03-30 20:30:59,066 SSD.trainer INFO: iter: 001520, lr: 0.00010, total_loss: 4.318 (7.751), reg_loss: 1.853 (3.932), cls_loss: 2.465 (3.819), time: 0.167 (0.170), eta: 0:14:58
2025-03-30 20:31:00,746 SSD.trainer INFO: iter: 001530, lr: 0.00010, total_loss: 4.206 (7.728), reg_loss: 1.763 (3.918), cls_loss: 2.443 (3.810), time: 0.168 (0.170), eta: 0:14:56
2025-03-30 20:31:02,436 SSD.trainer INFO: iter: 001540, lr: 0.00010, total_loss: 5.066 (7.711), reg_loss: 2.574 (3.909), cls_loss: 2.492 (3.801), time: 0.169 (0.170), eta: 0:14:54
2025-03-30 20:31:04,098 SSD.trainer INFO: iter: 001550, lr: 0.00010, total_loss: 4.394 (7.689), reg_loss: 1.819 (3.896), cls_loss: 2.574 (3.794), time: 0.166 (0.170), eta: 0:14:52
2025-03-30 20:31:05,746 SSD.trainer INFO: iter: 001560, lr: 0.00010, total_loss: 5.629 (7.676), reg_loss: 3.001 (3.890), cls_loss: 2.627 (3.786), time: 0.165 (0.170), eta: 0:14:51
2025-03-30 20:31:07,408 SSD.trainer INFO: iter: 001570, lr: 0.00010, total_loss: 5.147 (7.660), reg_loss: 2.486 (3.881), cls_loss: 2.661 (3.779), time: 0.166 (0.170), eta: 0:14:49
2025-03-30 20:31:09,067 SSD.trainer INFO: iter: 001580, lr: 0.00010, total_loss: 5.840 (7.649), reg_loss: 3.107 (3.876), cls_loss: 2.733 (3.772), time: 0.166 (0.170), eta: 0:14:47
2025-03-30 20:31:10,729 SSD.trainer INFO: iter: 001590, lr: 0.00010, total_loss: 4.763 (7.630), reg_loss: 2.127 (3.865), cls_loss: 2.636 (3.765), time: 0.166 (0.170), eta: 0:14:45
2025-03-30 20:31:12,458 SSD.trainer INFO: iter: 001600, lr: 0.00010, total_loss: 5.371 (7.616), reg_loss: 2.551 (3.857), cls_loss: 2.820 (3.759), time: 0.173 (0.170), eta: 0:14:43
2025-03-30 20:31:14,133 SSD.trainer INFO: iter: 001610, lr: 0.00010, total_loss: 5.690 (7.604), reg_loss: 2.827 (3.851), cls_loss: 2.863 (3.754), time: 0.168 (0.170), eta: 0:14:42
2025-03-30 20:31:15,818 SSD.trainer INFO: iter: 001620, lr: 0.00010, total_loss: 4.679 (7.586), reg_loss: 2.106 (3.840), cls_loss: 2.573 (3.746), time: 0.168 (0.170), eta: 0:14:40
2025-03-30 20:31:17,477 SSD.trainer INFO: iter: 001630, lr: 0.00010, total_loss: 5.066 (7.571), reg_loss: 2.387 (3.831), cls_loss: 2.679 (3.740), time: 0.166 (0.170), eta: 0:14:38
2025-03-30 20:31:19,127 SSD.trainer INFO: iter: 001640, lr: 0.00010, total_loss: 5.874 (7.560), reg_loss: 3.054 (3.826), cls_loss: 2.820 (3.734), time: 0.165 (0.170), eta: 0:14:36
2025-03-30 20:31:20,778 SSD.trainer INFO: iter: 001650, lr: 0.00010, total_loss: 6.660 (7.555), reg_loss: 3.689 (3.825), cls_loss: 2.971 (3.730), time: 0.165 (0.170), eta: 0:14:34
2025-03-30 20:31:22,453 SSD.trainer INFO: iter: 001660, lr: 0.00010, total_loss: 4.263 (7.535), reg_loss: 1.771 (3.813), cls_loss: 2.491 (3.722), time: 0.168 (0.170), eta: 0:14:33
2025-03-30 20:31:24,102 SSD.trainer INFO: iter: 001670, lr: 0.00010, total_loss: 4.896 (7.519), reg_loss: 2.424 (3.805), cls_loss: 2.472 (3.715), time: 0.165 (0.170), eta: 0:14:31
2025-03-30 20:31:25,762 SSD.trainer INFO: iter: 001680, lr: 0.00010, total_loss: 4.548 (7.502), reg_loss: 1.971 (3.794), cls_loss: 2.576 (3.708), time: 0.166 (0.170), eta: 0:14:29
2025-03-30 20:31:27,406 SSD.trainer INFO: iter: 001690, lr: 0.00010, total_loss: 3.852 (7.480), reg_loss: 1.582 (3.781), cls_loss: 2.270 (3.699), time: 0.164 (0.170), eta: 0:14:27
2025-03-30 20:31:29,067 SSD.trainer INFO: iter: 001700, lr: 0.00010, total_loss: 4.965 (7.465), reg_loss: 2.301 (3.772), cls_loss: 2.664 (3.693), time: 0.166 (0.170), eta: 0:14:25
2025-03-30 20:31:30,715 SSD.trainer INFO: iter: 001710, lr: 0.00010, total_loss: 4.120 (7.446), reg_loss: 1.574 (3.759), cls_loss: 2.545 (3.687), time: 0.165 (0.170), eta: 0:14:23
2025-03-30 20:31:32,372 SSD.trainer INFO: iter: 001720, lr: 0.00010, total_loss: 4.826 (7.430), reg_loss: 2.230 (3.750), cls_loss: 2.596 (3.680), time: 0.166 (0.170), eta: 0:14:22
2025-03-30 20:31:34,019 SSD.trainer INFO: iter: 001730, lr: 0.00010, total_loss: 4.573 (7.414), reg_loss: 2.063 (3.741), cls_loss: 2.511 (3.673), time: 0.165 (0.170), eta: 0:14:20
2025-03-30 20:31:35,696 SSD.trainer INFO: iter: 001740, lr: 0.00010, total_loss: 5.078 (7.401), reg_loss: 2.326 (3.732), cls_loss: 2.752 (3.668), time: 0.168 (0.170), eta: 0:14:18
2025-03-30 20:31:37,381 SSD.trainer INFO: iter: 001750, lr: 0.00010, total_loss: 5.587 (7.390), reg_loss: 2.779 (3.727), cls_loss: 2.808 (3.663), time: 0.169 (0.170), eta: 0:14:16
2025-03-30 20:31:39,044 SSD.trainer INFO: iter: 001760, lr: 0.00010, total_loss: 4.636 (7.375), reg_loss: 2.076 (3.718), cls_loss: 2.560 (3.657), time: 0.166 (0.170), eta: 0:14:15
2025-03-30 20:31:40,714 SSD.trainer INFO: iter: 001770, lr: 0.00010, total_loss: 4.675 (7.359), reg_loss: 2.213 (3.709), cls_loss: 2.462 (3.650), time: 0.167 (0.170), eta: 0:14:13
2025-03-30 20:31:42,373 SSD.trainer INFO: iter: 001780, lr: 0.00010, total_loss: 5.242 (7.347), reg_loss: 2.635 (3.703), cls_loss: 2.607 (3.644), time: 0.166 (0.170), eta: 0:14:11
2025-03-30 20:31:44,056 SSD.trainer INFO: iter: 001790, lr: 0.00010, total_loss: 4.666 (7.332), reg_loss: 2.172 (3.694), cls_loss: 2.494 (3.638), time: 0.168 (0.170), eta: 0:14:09
2025-03-30 20:31:45,723 SSD.trainer INFO: iter: 001800, lr: 0.00010, total_loss: 4.251 (7.315), reg_loss: 1.820 (3.684), cls_loss: 2.431 (3.631), time: 0.167 (0.170), eta: 0:14:07
2025-03-30 20:31:47,399 SSD.trainer INFO: iter: 001810, lr: 0.00010, total_loss: 4.732 (7.301), reg_loss: 2.186 (3.676), cls_loss: 2.546 (3.625), time: 0.168 (0.170), eta: 0:14:06
2025-03-30 20:31:49,101 SSD.trainer INFO: iter: 001820, lr: 0.00010, total_loss: 4.985 (7.288), reg_loss: 2.422 (3.669), cls_loss: 2.562 (3.619), time: 0.170 (0.170), eta: 0:14:04
2025-03-30 20:31:50,773 SSD.trainer INFO: iter: 001830, lr: 0.00010, total_loss: 4.698 (7.274), reg_loss: 2.128 (3.660), cls_loss: 2.570 (3.614), time: 0.167 (0.170), eta: 0:14:02
2025-03-30 20:31:52,453 SSD.trainer INFO: iter: 001840, lr: 0.00010, total_loss: 4.391 (7.258), reg_loss: 1.839 (3.651), cls_loss: 2.552 (3.608), time: 0.168 (0.170), eta: 0:14:01
2025-03-30 20:31:54,117 SSD.trainer INFO: iter: 001850, lr: 0.00010, total_loss: 4.065 (7.241), reg_loss: 1.717 (3.640), cls_loss: 2.348 (3.601), time: 0.166 (0.170), eta: 0:13:59
2025-03-30 20:31:55,778 SSD.trainer INFO: iter: 001860, lr: 0.00010, total_loss: 5.252 (7.230), reg_loss: 2.662 (3.635), cls_loss: 2.590 (3.596), time: 0.166 (0.170), eta: 0:13:57
2025-03-30 20:31:57,432 SSD.trainer INFO: iter: 001870, lr: 0.00010, total_loss: 4.920 (7.218), reg_loss: 2.341 (3.628), cls_loss: 2.579 (3.590), time: 0.165 (0.170), eta: 0:13:55
2025-03-30 20:31:59,116 SSD.trainer INFO: iter: 001880, lr: 0.00010, total_loss: 4.847 (7.206), reg_loss: 2.277 (3.621), cls_loss: 2.570 (3.585), time: 0.168 (0.169), eta: 0:13:53
2025-03-30 20:32:00,805 SSD.trainer INFO: iter: 001890, lr: 0.00010, total_loss: 4.680 (7.192), reg_loss: 2.058 (3.612), cls_loss: 2.622 (3.580), time: 0.169 (0.169), eta: 0:13:52
2025-03-30 20:32:02,481 SSD.trainer INFO: iter: 001900, lr: 0.00010, total_loss: 4.466 (7.178), reg_loss: 2.010 (3.604), cls_loss: 2.457 (3.574), time: 0.168 (0.169), eta: 0:13:50
2025-03-30 20:32:04,143 SSD.trainer INFO: iter: 001910, lr: 0.00010, total_loss: 4.653 (7.165), reg_loss: 2.068 (3.596), cls_loss: 2.585 (3.569), time: 0.166 (0.169), eta: 0:13:48
2025-03-30 20:32:05,815 SSD.trainer INFO: iter: 001920, lr: 0.00010, total_loss: 4.007 (7.148), reg_loss: 1.647 (3.586), cls_loss: 2.360 (3.562), time: 0.167 (0.169), eta: 0:13:46
2025-03-30 20:32:07,475 SSD.trainer INFO: iter: 001930, lr: 0.00010, total_loss: 4.384 (7.134), reg_loss: 1.819 (3.577), cls_loss: 2.564 (3.557), time: 0.166 (0.169), eta: 0:13:45
2025-03-30 20:32:09,143 SSD.trainer INFO: iter: 001940, lr: 0.00010, total_loss: 5.367 (7.125), reg_loss: 3.039 (3.574), cls_loss: 2.327 (3.551), time: 0.167 (0.169), eta: 0:13:43
2025-03-30 20:32:10,813 SSD.trainer INFO: iter: 001950, lr: 0.00010, total_loss: 4.395 (7.111), reg_loss: 1.930 (3.565), cls_loss: 2.466 (3.545), time: 0.167 (0.169), eta: 0:13:41
2025-03-30 20:32:12,481 SSD.trainer INFO: iter: 001960, lr: 0.00010, total_loss: 6.580 (7.108), reg_loss: 3.710 (3.566), cls_loss: 2.870 (3.542), time: 0.167 (0.169), eta: 0:13:39
2025-03-30 20:32:14,161 SSD.trainer INFO: iter: 001970, lr: 0.00010, total_loss: 4.515 (7.095), reg_loss: 2.073 (3.559), cls_loss: 2.441 (3.536), time: 0.168 (0.169), eta: 0:13:38
2025-03-30 20:32:15,836 SSD.trainer INFO: iter: 001980, lr: 0.00010, total_loss: 5.819 (7.088), reg_loss: 3.193 (3.557), cls_loss: 2.627 (3.532), time: 0.168 (0.169), eta: 0:13:36
2025-03-30 20:32:17,510 SSD.trainer INFO: iter: 001990, lr: 0.00010, total_loss: 4.800 (7.077), reg_loss: 2.184 (3.550), cls_loss: 2.615 (3.527), time: 0.167 (0.169), eta: 0:13:34
2025-03-30 20:32:19,180 SSD.trainer INFO: iter: 002000, lr: 0.00010, total_loss: 4.259 (7.063), reg_loss: 1.897 (3.542), cls_loss: 2.361 (3.521), time: 0.167 (0.169), eta: 0:13:32
2025-03-30 20:32:20,854 SSD.trainer INFO: iter: 002010, lr: 0.00010, total_loss: 5.086 (7.053), reg_loss: 2.472 (3.536), cls_loss: 2.614 (3.517), time: 0.167 (0.169), eta: 0:13:31
2025-03-30 20:32:22,534 SSD.trainer INFO: iter: 002020, lr: 0.00010, total_loss: 4.311 (7.039), reg_loss: 1.956 (3.529), cls_loss: 2.354 (3.511), time: 0.168 (0.169), eta: 0:13:29
2025-03-30 20:32:24,201 SSD.trainer INFO: iter: 002030, lr: 0.00010, total_loss: 5.382 (7.031), reg_loss: 2.704 (3.524), cls_loss: 2.678 (3.507), time: 0.167 (0.169), eta: 0:13:27
2025-03-30 20:32:25,857 SSD.trainer INFO: iter: 002040, lr: 0.00010, total_loss: 5.368 (7.023), reg_loss: 2.724 (3.521), cls_loss: 2.645 (3.503), time: 0.166 (0.169), eta: 0:13:25
2025-03-30 20:32:27,513 SSD.trainer INFO: iter: 002050, lr: 0.00010, total_loss: 3.987 (7.008), reg_loss: 1.653 (3.511), cls_loss: 2.333 (3.497), time: 0.166 (0.169), eta: 0:13:24
2025-03-30 20:32:29,186 SSD.trainer INFO: iter: 002060, lr: 0.00010, total_loss: 5.358 (7.000), reg_loss: 2.868 (3.508), cls_loss: 2.490 (3.492), time: 0.167 (0.169), eta: 0:13:22
2025-03-30 20:32:30,872 SSD.trainer INFO: iter: 002070, lr: 0.00010, total_loss: 4.802 (6.990), reg_loss: 2.252 (3.502), cls_loss: 2.549 (3.487), time: 0.168 (0.169), eta: 0:13:20
2025-03-30 20:32:32,532 SSD.trainer INFO: iter: 002080, lr: 0.00010, total_loss: 4.449 (6.977), reg_loss: 2.057 (3.495), cls_loss: 2.392 (3.482), time: 0.166 (0.169), eta: 0:13:18
2025-03-30 20:32:34,196 SSD.trainer INFO: iter: 002090, lr: 0.00010, total_loss: 5.525 (6.970), reg_loss: 2.820 (3.492), cls_loss: 2.705 (3.478), time: 0.166 (0.169), eta: 0:13:17
2025-03-30 20:32:35,867 SSD.trainer INFO: iter: 002100, lr: 0.00010, total_loss: 4.747 (6.960), reg_loss: 2.190 (3.486), cls_loss: 2.558 (3.474), time: 0.167 (0.169), eta: 0:13:15
2025-03-30 20:32:37,522 SSD.trainer INFO: iter: 002110, lr: 0.00010, total_loss: 5.543 (6.953), reg_loss: 2.848 (3.483), cls_loss: 2.695 (3.470), time: 0.166 (0.169), eta: 0:13:13
